Time,In_column_Top
1896,307.8692
1897,307.8692
1898,307.8692
1899,307.8692
1900,307.8722
1901,307.8722
1902,307.8722
1903,307.8712
1904,307.8712
1905,307.8722
1906,307.8733
1907,307.8733
1908,307.8662
1909,307.8662
1910,307.8682
1911,307.8733
1912,307.8733
1913,307.8662
1914,307.8612
1915,307.8612
1916,307.8652
1917,307.8662
1918,307.8672
1919,307.8722
1920,307.8722
1921,307.8652
1922,307.8592
1923,307.8592
1924,307.8642
1925,307.8652
1926,307.8652
1927,307.8632
1928,307.8632
1929,307.8632
1930,307.8632
1931,307.8632
1932,307.8552
1933,307.8532
1934,307.8532
1935,307.8612
1936,307.8612
1937,307.8612
1938,307.8622
1939,307.8622
1940,307.8592
1941,307.8582
1942,307.8582
1943,307.8562
1944,307.8562
1945,307.8562
1946,307.8552
1947,307.8552
1948,307.8502
1949,307.8482
1950,307.8482
1951,307.8562
1952,307.8562
1953,307.8562
1954,307.8542
1955,307.8542
1956,307.8482
1957,307.8432
1958,307.8432
1959,307.8432
1960,307.8432
1961,307.8432
1962,307.8452
1963,307.8452
1964,307.8452
1965,307.8452
1966,307.8452
1967,307.8492
1968,307.8502
1969,307.8502
1970,307.8472
1971,307.8472
1972,307.8492
1973,307.8522
1974,307.8522
1975,307.8512
1976,307.8512
1977,307.8512
1978,307.8472
1979,307.8472
1980,307.8492
1981,307.8552
1982,307.8552
1983,307.8452
1984,307.8392
1985,307.8392
1986,307.8462
1987,307.8462
1988,307.8462
1989,307.8472
1990,307.8472
1991,307.8452
1992,307.8432
1993,307.8432
1994,307.8392
1995,307.8392
1996,307.8392
1997,307.8372
1998,307.8372
1999,307.8422
2000,307.8462
2001,307.8462
2002,307.8402
2003,307.8392
2004,307.8382
2005,307.8352
2006,307.8352
2007,307.8312
2008,307.8262
2009,307.8262
2010,307.8272
2011,307.8272
2012,307.8272
2013,307.8272
2014,307.8272
2015,307.8302
2016,307.8352
2017,307.8352
2018,307.8322
2019,307.8312
2020,307.8312
2021,307.8212
2022,307.8212
2023,307.8232
2024,307.8282
2025,307.8282
2026,307.8282
2027,307.8282
2028,307.8282
2029,307.8252
2030,307.8252
2031,307.8252
2032,307.8252
2033,307.8252
2034,307.8272
2035,307.8302
2036,307.8302
2037,307.8182
2038,307.8152
2039,307.8172
2040,307.8282
2041,307.8282
2042,307.8242
2043,307.8192
2044,307.8192
2045,307.8232
2046,307.8242
2047,307.8252
2048,307.8312
2049,307.8312
2050,307.8282
2051,307.8232
2052,307.8232
2053,307.8202
2054,307.8182
2055,307.8182
2056,307.8192
2057,307.8192
2058,307.8212
2059,307.8252
2060,307.8252
2061,307.8222
2062,307.8202
2063,307.8202
2064,307.8202
2065,307.8202
2066,307.8182
2067,307.8131
2068,307.8131
2069,307.8152
2070,307.8162
2071,307.8162
2072,307.8142
2073,307.8142
2074,307.8131
2075,307.8101
2076,307.8101
2077,307.8142
2078,307.8172
2079,307.8172
2080,307.8101
2081,307.8081
2082,307.8081
2083,307.8061
2084,307.8061
2085,307.8081
2086,307.8101
2087,307.8101
2088,307.8111
2089,307.8111
2090,307.8111
2091,307.8071
2092,307.8071
2093,307.8071
2094,307.8061
2095,307.8061
2096,307.8041
2097,307.8031
2098,307.8031
2099,307.8041
2100,307.8041
2101,307.8031
2102,307.8011
2103,307.8011
2104,307.8051
2105,307.8081
2106,307.8081
2107,307.8081
2108,307.8081
2109,307.8071
2110,307.8051
2111,307.8051
2112,307.8021
2113,307.7991
2114,307.7991
2115,307.8061
2116,307.8081
2117,307.8071
2118,307.8031
2119,307.8031
2120,307.8031
2121,307.8041
2122,307.8041
2123,307.7991
2124,307.7971
2125,307.7981
2126,307.8061
2127,307.8061
2128,307.8051
2129,307.8031
2130,307.8031
2131,307.8061
2132,307.8081
2133,307.8081
2134,307.8021
2135,307.8021
2136,307.8021
2137,307.8021
2138,307.8021
2139,307.7991
2140,307.7981
2141,307.7981
2142,307.7891
2143,307.7881
2144,307.7901
2145,307.7981
2146,307.7981
2147,307.7971
2148,307.7961
2149,307.7961
2150,307.7931
2151,307.7931
2152,307.7931
2153,307.7931
2154,307.7931
2155,307.7951
2156,307.7971
2157,307.7971
2158,307.7931
2159,307.7921
2160,307.7921
2161,307.7951
2162,307.7951
2163,307.7941
2164,307.7921
2165,307.7921
2166,307.7941
2167,307.7951
2168,307.7951
2169,307.7861
2170,307.7861
2171,307.7891
2172,307.7941
2173,307.7941
2174,307.7941
2175,307.7941
2176,307.7941
2177,307.7931
2178,307.7931
2179,307.7921
2180,307.7901
2181,307.7901
2182,307.7941
2183,307.7971
2184,307.7971
2185,307.7861
2186,307.7841
2187,307.7851
2188,307.7921
2189,307.7921
2190,307.7871
2191,307.7831
2192,307.7831
2193,307.7921
2194,307.7941
2195,307.7921
2196,307.7801
2197,307.7801
2198,307.7891
2199,307.8031
2200,307.8031
2201,307.7921
2202,307.7891
2203,307.7891
2204,307.7831
2205,307.7831
2206,307.7861
2207,307.7901
2208,307.7901
2209,307.7921
2210,307.7931
2211,307.7931
2212,307.7891
2213,307.7891
2214,307.7901
2215,307.7911
2216,307.7911
2217,307.7921
2218,307.7921
2219,307.7921
2220,307.7841
2221,307.7831
2222,307.7831
2223,307.7821
2224,307.7821
2225,307.7821
2226,307.7831
2227,307.7831
2228,307.7781
2229,307.7771
2230,307.7781
2231,307.7831
2232,307.7831
2233,307.7811
2234,307.7791
2235,307.7791
2236,307.7741
2237,307.7731
2238,307.7741
2239,307.7871
2240,307.7871
2241,307.7841
2242,307.7801
2243,307.7801
2244,307.7811
2245,307.7811
2246,307.7811
2247,307.7861
2248,307.7861
2249,307.7811
2250,307.7711
2251,307.7711
2252,307.7741
2253,307.7761
2254,307.7761
2255,307.7751
2256,307.7751
2257,307.7741
2258,307.7721
2259,307.7721
2260,307.7731
2261,307.7731
2262,307.7731
2263,307.7761
2264,307.7761
2265,307.7751
2266,307.7711
2267,307.7711
2268,307.7731
2269,307.7761
2270,307.7761
2271,307.7701
2272,307.7691
2273,307.7681
2274,307.7641
2275,307.7641
2276,307.7691
2277,307.7771
2278,307.7771
2279,307.7751
2280,307.7741
2281,307.7741
2282,307.7741
2283,307.7741
2284,307.7711
2285,307.7661
2286,307.7661
2287,307.7741
2288,307.7771
2289,307.7771
2290,307.7691
2291,307.7691
2292,307.7691
2293,307.7681
2294,307.7681
2295,307.7691
2296,307.7701
2297,307.7701
2298,307.7721
2299,307.7721
2300,307.7711
2301,307.7661
2302,307.7661
2303,307.7651
2304,307.7641
2305,307.7641
2306,307.7621
2307,307.7621
2308,307.7621
2309,307.7651
2310,307.7651
2311,307.7571
2312,307.746
2313,307.746
2314,307.7591
2315,307.7651
2316,307.7651
2317,307.7691
2318,307.7691
2319,307.7661
2320,307.7611
2321,307.7611
2322,307.7581
2323,307.7561
2324,307.7561
2325,307.7651
2326,307.7651
2327,307.7611
2328,307.752
2329,307.752
2330,307.7591
2331,307.7631
2332,307.7631
2333,307.7601
2334,307.7601
2335,307.7601
2336,307.7591
2337,307.7591
2338,307.7571
2339,307.755
2340,307.755
2341,307.751
2342,307.75
2343,307.751
2344,307.7601
2345,307.7601
2346,307.7611
2347,307.7631
2348,307.7631
2349,307.753
2350,307.751
2351,307.752
2352,307.7571
2353,307.7571
2354,307.752
2355,307.744
2356,307.744
2357,307.746
2358,307.747
2359,307.747
2360,307.748
2361,307.748
2362,307.749
2363,307.751
2364,307.751
2365,307.752
2366,307.753
2367,307.753
2368,307.7571
2369,307.7571
2370,307.7571
2371,307.7581
2372,307.7581
2373,307.746
2374,307.737
2375,307.737
2376,307.741
2377,307.741
2378,307.742
2379,307.746
2380,307.746
2381,307.747
2382,307.749
2383,307.749
2384,307.743
2385,307.742
2386,307.743
2387,307.75
2388,307.75
2389,307.742
2390,307.734
2391,307.734
2392,307.742
2393,307.744
2394,307.744
2395,307.746
2396,307.746
2397,307.745
2398,307.743
2399,307.743
2400,307.747
2401,307.748
2402,307.748
2403,307.749
2404,307.749
2405,307.747
2406,307.741
2407,307.741
2408,307.745
2409,307.748
2410,307.748
2411,307.74
2412,307.739
2413,307.741
2414,307.749
2415,307.749
2416,307.748
2417,307.747
2418,307.747
2419,307.736
2420,307.735
2421,307.737
2422,307.748
2423,307.748
2424,307.749
2425,307.75
2426,307.75
2427,307.742
2428,307.74
2429,307.741
2430,307.747
2431,307.747
2432,307.746
2433,307.744
2434,307.744
2435,307.744
2436,307.744
2437,307.744
2438,307.741
2439,307.741
2440,307.742
2441,307.743
2442,307.743
2443,307.743
2444,307.743
2445,307.743
2446,307.741
2447,307.741
2448,307.74
2449,307.737
2450,307.737
2451,307.739
2452,307.74
2453,307.74
2454,307.736
2455,307.736
2456,307.737
2457,307.741
2458,307.741
2459,307.733
2460,307.725
2461,307.725
2462,307.735
2463,307.737
2464,307.737
2465,307.735
2466,307.735
2467,307.73
2468,307.724
2469,307.724
2470,307.722
2471,307.722
2472,307.722
2473,307.741
2474,307.741
2475,307.735
2476,307.724
2477,307.724
2478,307.729
2479,307.731
2480,307.731
2481,307.731
2482,307.731
2483,307.73
2484,307.726
2485,307.726
2486,307.724
2487,307.722
2488,307.722
2489,307.724
2490,307.724
2491,307.725
2492,307.73
2493,307.73
2494,307.728
2495,307.727
2496,307.727
2497,307.725
2498,307.725
2499,307.725
2500,307.725
2501,307.725
2502,307.725
2503,307.725
2504,307.725
2505,307.723
2506,307.722
2507,307.722
2508,307.721
2509,307.721
2510,307.724
2511,307.728
2512,307.728
2513,307.722
2514,307.719
2515,307.719
2516,307.726
2517,307.726
2518,307.726
2519,307.725
2520,307.725
2521,307.727
2522,307.729
2523,307.729
2524,307.714
2525,307.713
2526,307.714
2527,307.719
2528,307.719
2529,307.719
2530,307.719
2531,307.719
2532,307.723
2533,307.723
2534,307.721
2535,307.712
2536,307.712
2537,307.713
2538,307.714
2539,307.714
2540,307.712
2541,307.712
2542,307.712
2543,307.712
2544,307.712
2545,307.717
2546,307.725
2547,307.725
2548,307.719
2549,307.717
2550,307.717
2551,307.722
2552,307.722
2553,307.72
2554,307.715
2555,307.715
2556,307.716
2557,307.716
2558,307.716
2559,307.713
2560,307.713
2561,307.714
2562,307.716
2563,307.716
2564,307.712
2565,307.709
2566,307.709
2567,307.717
2568,307.718
2569,307.715
2570,307.708
2571,307.708
2572,307.708
2573,307.708
2574,307.708
2575,307.709
2576,307.709
2577,307.709
2578,307.71
2579,307.71
2580,307.708
2581,307.705
2582,307.705
2583,307.706
2584,307.707
2585,307.707
2586,307.71
2587,307.71
2588,307.709
2589,307.706
2590,307.706
2591,307.705
2592,307.705
2593,307.705
2594,307.709
2595,307.709
2596,307.709
2597,307.71
2598,307.71
2599,307.712
2600,307.713
2601,307.713
2602,307.701
2603,307.7
2604,307.701
2605,307.706
2606,307.706
2607,307.704
2608,307.703
2609,307.703
2610,307.701
2611,307.701
2612,307.701
2613,307.6969
2614,307.6969
2615,307.6959
2616,307.6949
2617,307.6949
2618,307.6969
2619,307.6969
2620,307.698
2621,307.708
2622,307.708
2623,307.705
2624,307.7
2625,307.7
2626,307.704
2627,307.706
2628,307.706
2629,307.699
2630,307.699
2631,307.6949
2632,307.6889
2633,307.6889
2634,307.6949
2635,307.698
2636,307.698
2637,307.6949
2638,307.6949
2639,307.6939
2640,307.6929
2641,307.6929
2642,307.6889
2643,307.6859
2644,307.6859
2645,307.6849
2646,307.6849
2647,307.6859
2648,307.6899
2649,307.6899
2650,307.6919
2651,307.6929
2652,307.6929
2653,307.6869
2654,307.6859
2655,307.6869
2656,307.6939
2657,307.6939
2658,307.6909
2659,307.6869
2660,307.6869
2661,307.6839
2662,307.6829
2663,307.6829
2664,307.6899
2665,307.6899
2666,307.6889
2667,307.6869
2668,307.6869
2669,307.6859
2670,307.6859
2671,307.6859
2672,307.6789
2673,307.6789
2674,307.6779
2675,307.6769
2676,307.6769
2677,307.6879
2678,307.6949
2679,307.6949
2680,307.6869
2681,307.6859
2682,307.6849
2683,307.6819
2684,307.6819
2685,307.6829
2686,307.6839
2687,307.6839
2688,307.6799
2689,307.6799
2690,307.6799
2691,307.6779
2692,307.6779
2693,307.6779
2694,307.6769
2695,307.6769
2696,307.6789
2697,307.6799
2698,307.6799
2699,307.6789
2700,307.6789
2701,307.6799
2702,307.6819
2703,307.6819
2704,307.6699
2705,307.6659
2706,307.6659
2707,307.6679
2708,307.6679
2709,307.6709
2710,307.6749
2711,307.6749
2712,307.6769
2713,307.6779
2714,307.6779
2715,307.6669
2716,307.6659
2717,307.6679
2718,307.6749
2719,307.6749
2720,307.6719
2721,307.6699
2722,307.6699
2723,307.6699
2724,307.6699
2725,307.6729
2726,307.6849
2727,307.6849
2728,307.6769
2729,307.6689
2730,307.6689
2731,307.6649
2732,307.6639
2733,307.6639
2734,307.6649
2735,307.6649
2736,307.6669
2737,307.6699
2738,307.6699
2739,307.6739
2740,307.6749
2741,307.6749
2742,307.6659
2743,307.6659
2744,307.6699
2745,307.6759
2746,307.6759
2747,307.6689
2748,307.6649
2749,307.6649
2750,307.6769
2751,307.6769
2752,307.6739
2753,307.6669
2754,307.6669
2755,307.6699
2756,307.6719
2757,307.6719
2758,307.6549
2759,307.6529
2760,307.6549
2761,307.6639
2762,307.6639
2763,307.6619
2764,307.6609
2765,307.6609
2766,307.6629
2767,307.6629
2768,307.6619
2769,307.6599
2770,307.6599
2771,307.6579
2772,307.6559
2773,307.6559
2774,307.6529
2775,307.6519
2776,307.6529
2777,307.6619
2778,307.6619
2779,307.6639
2780,307.6679
2781,307.6679
2782,307.6579
2783,307.6539
2784,307.6539
2785,307.6529
2786,307.6529
2787,307.6499
2788,307.6429
2789,307.6429
2790,307.6559
2791,307.6629
2792,307.6629
2793,307.6559
2794,307.6559
2795,307.6559
2796,307.6549
2797,307.6549
2798,307.6489
2799,307.6439
2800,307.6439
2801,307.6439
2802,307.6439
2803,307.6429
2804,307.6389
2805,307.6389
2806,307.6429
2807,307.6469
2808,307.6469
2809,307.6449
2810,307.6449
2811,307.6449
2812,307.6459
2813,307.6459
2814,307.6449
2815,307.6429
2816,307.6429
2817,307.6399
2818,307.6389
2819,307.6389
2820,307.6419
2821,307.6419
2822,307.6409
2823,307.6399
2824,307.6399
2825,307.6419
2826,307.6429
2827,307.6429
2828,307.6529
2829,307.6529
2830,307.6539
2831,307.6549
2832,307.6549
2833,307.6529
2834,307.6509
2835,307.6509
2836,307.6469
2837,307.6469
2838,307.6469
2839,307.6479
2840,307.6479
2841,307.6439
2842,307.6399
2843,307.6399
2844,307.6429
2845,307.6439
2846,307.6449
2847,307.6469
2848,307.6469
2849,307.6469
2850,307.6479
2851,307.6479
2852,307.6459
2853,307.6459
2854,307.6459
2855,307.6429
2856,307.6429
2857,307.6439
2858,307.6449
2859,307.6449
2860,307.6459
2861,307.6469
2862,307.6469
2863,307.6358
2864,307.6358
2865,307.6368
2866,307.6399
2867,307.6399
2868,307.6409
2869,307.6409
2870,307.6409
2871,307.6419
2872,307.6419
2873,307.6409
2874,307.6358
2875,307.6358
2876,307.6368
2877,307.6378
2878,307.6378
2879,307.6378
2880,307.6378
2881,307.6368
2882,307.6328
2883,307.6328
2884,307.6338
2885,307.6348
2886,307.6348
2887,307.6308
2888,307.6298
2889,307.6298
2890,307.6298
2891,307.6298
2892,307.6268
2893,307.6228
2894,307.6228
2895,307.6308
2896,307.6338
2897,307.6338
2898,307.6248
2899,307.6248
2900,307.6288
2901,307.6368
2902,307.6368
2903,307.6348
2904,307.6338
2905,307.6338
2906,307.6348
2907,307.6348
2908,307.6368
2909,307.6399
2910,307.6399
2911,307.6348
2912,307.6318
2913,307.6318
2914,307.6258
2915,307.6248
2916,307.6258
2917,307.6308
2918,307.6308
2919,307.6248
2920,307.6198
2921,307.6198
2922,307.6298
2923,307.6318
2924,307.6308
2925,307.6238
2926,307.6238
2927,307.6218
2928,307.6188
2929,307.6188
2930,307.6198
2931,307.6198
2932,307.6208
2933,307.6298
2934,307.6298
2935,307.6308
2936,307.6318
2937,307.6318
2938,307.6258
2939,307.6228
2940,307.6228
2941,307.6248
2942,307.6248
2943,307.6228
2944,307.6188
2945,307.6188
2946,307.6208
2947,307.6218
2948,307.6218
2949,307.6208
2950,307.6208
2951,307.6208
2952,307.6208
2953,307.6208
2954,307.6218
2955,307.6218
2956,307.6218
2957,307.6238
2958,307.6248
2959,307.6238
2960,307.6198
2961,307.6198
2962,307.6198
2963,307.6188
2964,307.6188
2965,307.6168
2966,307.6158
2967,307.6158
2968,307.6168
2969,307.6168
2970,307.6168
2971,307.6178
2972,307.6178
2973,307.6148
2974,307.6138
2975,307.6138
2976,307.6228
2977,307.6228
2978,307.6208
2979,307.6148
2980,307.6148
2981,307.6148
2982,307.6148
2983,307.6148
2984,307.6188
2985,307.6188
2986,307.6198
2987,307.6218
2988,307.6218
2989,307.6158
2990,307.6118
2991,307.6118
2992,307.6248
2993,307.6268
2994,307.6268
2995,307.6248
2996,307.6248
2997,307.6208
2998,307.6168
2999,307.6168
3000,307.6098
3001,307.6078
3002,307.6078
3003,307.6078
3004,307.6078
3005,307.6048
3006,307.5998
3007,307.5998
3008,307.6068
3009,307.6098
3010,307.6098
3011,307.6088
3012,307.6088
3013,307.6068
3014,307.6018
3015,307.6018
3016,307.6058
3017,307.6078
3018,307.6078
3019,307.6088
3020,307.6088
3021,307.6078
3022,307.6048
3023,307.6048
3024,307.6068
3025,307.6078
3026,307.6078
3027,307.5898
3028,307.5888
3029,307.5918
3030,307.6028
3031,307.6028
3032,307.5988
3033,307.5938
3034,307.5938
3035,307.6008
3036,307.6018
3037,307.6008
3038,307.5978
3039,307.5978
3040,307.5948
3041,307.5918
3042,307.5918
3043,307.5898
3044,307.5888
3045,307.5898
3046,307.5998
3047,307.5998
3048,307.5988
3049,307.5968
3050,307.5968
3051,307.6028
3052,307.6058
3053,307.6058
3054,307.5958
3055,307.5958
3056,307.5938
3057,307.5898
3058,307.5898
3059,307.5958
3060,307.5998
3061,307.5998
3062,307.5848
3063,307.5828
3064,307.5828
3065,307.5848
3066,307.5848
3067,307.5898
3068,307.5938
3069,307.5938
3070,307.5928
3071,307.5928
3072,307.5918
3073,307.5878
3074,307.5878
3075,307.5848
3076,307.5808
3077,307.5808
3078,307.5868
3079,307.5878
3080,307.5878
3081,307.5878
3082,307.5878
3083,307.5848
3084,307.5797
3085,307.5797
3086,307.5787
3087,307.5787
3088,307.5787
3089,307.5858
3090,307.5858
3091,307.5848
3092,307.5838
3093,307.5838
3094,307.5757
3095,307.5707
3096,307.5707
3097,307.5808
3098,307.5808
3099,307.5818
3100,307.5848
3101,307.5848
3102,307.5777
3103,307.5737
3104,307.5737
3105,307.5838
3106,307.5848
3107,307.5828
3108,307.5757
3109,307.5757
3110,307.5737
3111,307.5717
3112,307.5717
3113,307.5697
3114,307.5697
3115,307.5697
3116,307.5697
3117,307.5697
3118,307.5777
3119,307.5868
3120,307.5868
3121,307.5717
3122,307.5667
3123,307.5667
3124,307.5677
3125,307.5677
3126,307.5707
3127,307.5757
3128,307.5757
3129,307.5757
3130,307.5757
3131,307.5757
3132,307.5797
3133,307.5797
3134,307.5767
3135,307.5697
3136,307.5697
3137,307.5677
3138,307.5667
3139,307.5667
3140,307.5767
3141,307.5777
3142,307.5757
3143,307.5687
3144,307.5687
3145,307.5667
3146,307.5657
3147,307.5657
3148,307.5757
3149,307.5767
3150,307.5747
3151,307.5647
3152,307.5647
3153,307.5647
3154,307.5637
3155,307.5637
3156,307.5667
3157,307.5677
3158,307.5667
3159,307.5617
3160,307.5617
3161,307.5657
3162,307.5727
3163,307.5727
3164,307.5667
3165,307.5647
3166,307.5647
3167,307.5717
3168,307.5717
3169,307.5697
3170,307.5637
3171,307.5637
3172,307.5597
3173,307.5577
3174,307.5577
3175,307.5577
3176,307.5577
3177,307.5597
3178,307.5667
3179,307.5667
3180,307.5657
3181,307.5657
3182,307.5657
3183,307.5547
3184,307.5537
3185,307.5557
3186,307.5637
3187,307.5637
3188,307.5567
3189,307.5497
3190,307.5497
3191,307.5567
3192,307.5587
3193,307.5587
3194,307.5547
3195,307.5547
3196,307.5577
3197,307.5607
3198,307.5607
3199,307.5527
3200,307.5497
3201,307.5507
3202,307.5627
3203,307.5627
3204,307.5607
3205,307.5567
3206,307.5567
3207,307.5597
3208,307.5607
3209,307.5607
3210,307.5657
3211,307.5657
3212,307.5637
3213,307.5597
3214,307.5597
3215,307.5527
3216,307.5477
3217,307.5477
3218,307.5427
3219,307.5417
3220,307.5437
3221,307.5497
3222,307.5497
3223,307.5477
3224,307.5467
3225,307.5467
3226,307.5447
3227,307.5437
3228,307.5437
3229,307.5457
3230,307.5457
3231,307.5447
3232,307.5437
3233,307.5437
3234,307.5417
3235,307.5417
3236,307.5427
3237,307.5477
3238,307.5477
3239,307.5457
3240,307.5437
3241,307.5437
3242,307.5407
3243,307.5397
3244,307.5397
3245,307.5457
3246,307.5457
3247,307.5477
3248,307.5517
3249,307.5517
3250,307.5397
3251,307.5337
3252,307.5337
3253,307.5417
3254,307.5417
3255,307.5407
3256,307.5367
3257,307.5367
3258,307.5397
3259,307.5417
3260,307.5417
3261,307.5357
3262,307.5347
3263,307.5347
3264,307.5357
3265,307.5357
3266,307.5347
3267,307.5347
3268,307.5347
3269,307.5407
3270,307.5417
3271,307.5417
3272,307.5427
3273,307.5427
3274,307.5387
3275,307.5327
3276,307.5327
3277,307.5387
3278,307.5407
3279,307.5407
3280,307.5407
3281,307.5407
3282,307.5397
3283,307.5377
3284,307.5377
3285,307.5387
3286,307.5397
3287,307.5397
3288,307.5357
3289,307.5357
3290,307.5357
3291,307.5367
3292,307.5367
3293,307.5347
3294,307.5337
3295,307.5337
3296,307.5377
3297,307.5377
3298,307.5377
3299,307.5387
3300,307.5387
3301,307.5327
3302,307.5277
3303,307.5277
3304,307.5317
3305,307.5327
3306,307.5337
3307,307.5377
3308,307.5377
3309,307.5377
3310,307.5377
3311,307.5377
3312,307.5327
3313,307.5307
3314,307.5307
3315,307.5297
3316,307.5297
3317,307.5287
3318,307.5267
3319,307.5267
3320,307.5216
3321,307.5186
3322,307.5186
3323,307.5247
3324,307.5247
3325,307.5227
3326,307.5166
3327,307.5166
3328,307.5247
3329,307.5297
3330,307.5297
3331,307.5206
3332,307.5196
3333,307.5206
3334,307.5257
3335,307.5257
3336,307.5247
3337,307.5237
3338,307.5237
3339,307.5206
3340,307.5206
3341,307.5237
3342,307.5377
3343,307.5377
3344,307.5307
3345,307.5237
3346,307.5237
3347,307.5156
3348,307.5136
3349,307.5136
3350,307.5176
3351,307.5176
3352,307.5176
3353,307.5166
3354,307.5166
3355,307.5196
3356,307.5206
3357,307.5206
3358,307.5206
3359,307.5206
3360,307.5206
3361,307.5206
3362,307.5206
3363,307.5247
3364,307.5257
3365,307.5257
3366,307.5156
3367,307.5156
3368,307.5176
3369,307.5206
3370,307.5206
3371,307.5206
3372,307.5206
3373,307.5206
3374,307.5196
3375,307.5196
3376,307.5196
3377,307.5196
3378,307.5196
3379,307.5126
3380,307.5066
3381,307.5066
3382,307.5106
3383,307.5116
3384,307.5096
3385,307.4986
3386,307.4986
3387,307.5056
3388,307.5156
3389,307.5156
3390,307.5106
3391,307.5096
3392,307.5096
3393,307.5076
3394,307.5076
3395,307.5076
3396,307.5066
3397,307.5066
3398,307.5066
3399,307.5066
3400,307.5066
3401,307.5106
3402,307.5106
3403,307.5116
3404,307.5126
3405,307.5126
3406,307.5086
3407,307.5056
3408,307.5056
3409,307.5076
3410,307.5076
3411,307.5036
3412,307.4936
3413,307.4936
3414,307.4966
3415,307.4986
3416,307.4986
3417,307.5016
3418,307.5016
3419,307.5016
3420,307.4996
3421,307.4996
3422,307.5016
3423,307.5036
3424,307.5036
3425,307.4956
3426,307.4926
3427,307.4926
3428,307.4936
3429,307.4936
3430,307.4946
3431,307.4966
3432,307.4966
3433,307.4976
3434,307.4986
3435,307.4986
3436,307.4926
3437,307.4926
3438,307.4956
3439,307.5016
3440,307.5016
3441,307.4996
3442,307.4986
3443,307.4986
3444,307.5016
3445,307.5016
3446,307.5016
3447,307.5016
3448,307.5016
3449,307.4936
3450,307.4866
3451,307.4866
3452,307.4956
3453,307.4966
3454,307.4926
3455,307.4806
3456,307.4806
3457,307.4866
3458,307.4926
3459,307.4926
3460,307.4906
3461,307.4896
3462,307.4906
3463,307.4946
3464,307.4946
3465,307.4936
3466,307.4926
3467,307.4926
3468,307.4826
3469,307.4796
3470,307.4796
3471,307.4846
3472,307.4846
3473,307.4856
3474,307.4866
3475,307.4866
3476,307.4856
3477,307.4856
3478,307.4856
3479,307.4836
3480,307.4836
3481,307.4856
3482,307.4906
3483,307.4906
3484,307.4876
3485,307.4866
3486,307.4866
3487,307.4806
3488,307.4806
3489,307.4816
3490,307.4846
3491,307.4846
3492,307.4836
3493,307.4826
3494,307.4826
3495,307.4816
3496,307.4816
3497,307.4806
3498,307.4786
3499,307.4786
3500,307.4786
3501,307.4796
3502,307.4796
3503,307.4776
3504,307.4766
3505,307.4766
3506,307.4746
3507,307.4746
3508,307.4746
3509,307.4736
3510,307.4736
3511,307.4776
3512,307.4796
3513,307.4796
3514,307.4666
3515,307.4666
3516,307.4686
3517,307.4716
3518,307.4716
3519,307.4686
3520,307.4676
3521,307.4676
3522,307.4716
3523,307.4716
3524,307.4706
3525,307.4666
3526,307.4666
3527,307.4686
3528,307.4696
3529,307.4696
3530,307.4615
3531,307.4605
3532,307.4615
3533,307.4656
3534,307.4656
3535,307.4646
3536,307.4625
3537,307.4625
3538,307.4625
3539,307.4625
3540,307.4625
3541,307.4605
3542,307.4605
3543,307.4605
3544,307.4615
3545,307.4615
3546,307.4646
3547,307.4656
3548,307.4656
3549,307.4605
3550,307.4605
3551,307.4585
3552,307.4525
3553,307.4525
3554,307.4525
3555,307.4525
3556,307.4525
3557,307.4535
3558,307.4535
3559,307.4505
3560,307.4425
3561,307.4425
3562,307.4435
3563,307.4435
3564,307.4435
3565,307.4425
3566,307.4425
3567,307.4445
3568,307.4505
3569,307.4505
3570,307.4485
3571,307.4465
3572,307.4465
3573,307.4425
3574,307.4415
3575,307.4425
3576,307.4515
3577,307.4515
3578,307.4535
3579,307.4555
3580,307.4555
3581,307.4445
3582,307.4415
3583,307.4415
3584,307.4465
3585,307.4465
3586,307.4475
3587,307.4495
3588,307.4495
3589,307.4465
3590,307.4455
3591,307.4455
3592,307.4375
3593,307.4375
3594,307.4405
3595,307.4455
3596,307.4455
3597,307.4465
3598,307.4475
3599,307.4475
3600,307.4395
3601,307.4395
3602,307.4415
3603,307.4455
3604,307.4455
3605,307.4425
3606,307.4405
3607,307.4405
3608,307.4345
3609,307.4335
3610,307.4345
3611,307.4365
3612,307.4365
3613,307.4345
3614,307.4335
3615,307.4335
3616,307.4405
3617,307.4425
3618,307.4415
3619,307.4345
3620,307.4345
3621,307.4295
3622,307.4235
3623,307.4235
3624,307.4245
3625,307.4245
3626,307.4245
3627,307.4275
3628,307.4275
3629,307.4265
3630,307.4235
3631,307.4235
3632,307.4225
3633,307.4225
3634,307.4225
3635,307.4265
3636,307.4265
3637,307.4275
3638,307.4315
3639,307.4315
3640,307.4255
3641,307.4205
3642,307.4205
3643,307.4245
3644,307.4255
3645,307.4245
3646,307.4225
3647,307.4225
3648,307.4195
3649,307.4165
3650,307.4165
3651,307.4175
3652,307.4175
3653,307.4175
3654,307.4195
3655,307.4195
3656,307.4215
3657,307.4245
3658,307.4245
3659,307.4195
3660,307.4185
3661,307.4185
3662,307.4115
3663,307.4115
3664,307.4155
3665,307.4215
3666,307.4215
3667,307.4255
3668,307.4275
3669,307.4275
3670,307.4185
3671,307.4185
3672,307.4195
3673,307.4215
3674,307.4215
3675,307.4125
3676,307.4075
3677,307.4075
3678,307.4155
